,Fecha Accion,PEA,Anio Accion,Periodo Accion,Pais,Tipo de Accion,Accion,ID Evento,Nombre Evento,Institucion Accion,Referente Ternium,ID Candidato,Correo electronico,Correo institucional,Nombres,Apellidos,Genero,Nacionalidad,Universidad,Carrera/Titulacion,Carrera Gestional,Especialidad,Avance,Semestres Totales,Status Academico,Postulados Si/No,Evaluados Si/No,Perfil Pymetrics,Altamente Recomendado,Operaciones-Calidad,MTTO-DIMA,Comercial-Planeamiento,DIGI-SC,Resto-Soft,Apto/ No Apto/ Destacado,Actividad Grupal.1,Apto AG,Ingles,Apto,Destacado,Ingresados Si/No,Situacion Academica
582,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N583,A583,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Recommend,Do Not Recommend, ,,,,,,No,En curso
583,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N584,A584,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
584,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N585,A585,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
585,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N586,A586,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
586,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N587,A587,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
587,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N588,A588,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,4.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
588,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N589,A589,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend, ,,,,,,No,En curso
589,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N590,A590,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
590,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N591,A591,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
591,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N592,A592,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Highly Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,2,4,,4.0,1.0,Si,Si,En curso
592,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N593,A593,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,8.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Highly Recommend,Recommend,Do Not Recommend,Do Not Recommend,Recommend,2,4,,5.0,1.0,Si,Si,En curso
593,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N594,A594,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,5.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
594,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N595,A595,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
595,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N596,A596,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,8.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
596,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N597,A597,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend, ,,,,,,No,En curso
597,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N598,A598,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,7.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
598,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N599,A599,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,7.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
599,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N600,A600,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,5.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
600,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N601,A601,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,5.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
601,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N602,A602,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
602,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N603,A603,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,7.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
603,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N604,A604,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
604,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N605,A605,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
605,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N606,A606,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,8.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Recommend,Do Not Recommend,Recommend,Highly Recommend, ,,,,,,No,En curso
606,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N607,A607,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,Si,Si,DIGI - Supply Chain,Si,Do Not Recommend,Do Not Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,1,3,,3.0,1.0,,No,En curso
607,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N608,A608,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,5.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
608,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N609,A609,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,10.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Recommend, ,,,,,,No,Egresado
609,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N610,A610,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,7.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend,1,3,,2.0,1.0,,No,En curso
610,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N611,A611,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend, ,,,,,,No,En curso
611,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N612,A612,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,Si,Si,DIGI - Supply Chain,,Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
612,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N613,A613,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,7.0,10.0,,Si,Si,Calidad - Operaciones ,,,,,,, ,,,,,,No,En curso
613,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N614,A614,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,9.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Do Not Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,2.0,,,No,En curso
614,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N615,A615,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,Si,Si,DIGI - Supply Chain,Si,Do Not Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Recommend, ,,,5.0,,,No,En curso
615,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N616,A616,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,Si,Si,DIGI - Supply Chain,Si,Recommend,Highly Recommend,Highly Recommend,Do Not Recommend,Highly Recommend,2,4,,5.0,1.0,Si,Si,En curso
616,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N617,A617,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,7.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
617,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N618,A618,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,10.0,10.0,,,,,,,,,,, ,,,,,,No,Egresado
618,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N619,A619,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,9.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
619,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N620,A620,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Recommend, ,,,,,,No,En curso
620,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N621,A621,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
621,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N622,A622,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,7.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
622,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N623,A623,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,4.0,10.0,,Si,,,,,,,,, ,,,,,,No,En curso
623,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N624,A624,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
624,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N625,A625,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
625,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N626,A626,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
626,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N627,A627,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Recommend, ,,,,,,No,En curso
627,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N628,A628,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,5.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
628,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N629,A629,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
629,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N630,A630,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
630,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N631,A631,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,5.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
631,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N632,A632,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,7.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
632,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N633,A633,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,7.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Do Not Recommend,Highly Recommend,Do Not Recommend,Recommend,Highly Recommend, ,,,,,,No,En curso
633,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N634,A634,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,7.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
634,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N635,A635,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,4.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Recommend,Do Not Recommend,Do Not Recommend,Highly Recommend, ,,,,,,No,En curso
635,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N636,A636,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,5.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Recommend,Do Not Recommend,Recommend,Highly Recommend, ,,,,,,No,En curso
636,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N637,A637,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
637,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N638,A638,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
638,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N639,A639,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
639,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N640,A640,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
640,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N641,A641,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
641,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N642,A642,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
642,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N643,A643,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,5.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Highly Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,1.0,,,No,En curso
643,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N644,A644,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
644,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N645,A645,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,4.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
645,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N646,A646,F,,Otros ,Ing. Innovación Sustentable,Ing. Innovación Sustentable,Otras Ingenierías,9.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
646,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N647,A647,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,8.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Do Not Recommend,Do Not Recommend,Highly Recommend,Recommend,Highly Recommend,2,5,,5.0,1.0,Si,Si,En curso
647,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N648,A648,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
648,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N649,A649,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
649,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N650,A650,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
650,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N651,A651,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Recommend,Do Not Recommend,Recommend,Do Not Recommend, ,,,,,,No,En curso
651,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N652,A652,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,4.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
652,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N653,A653,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,Si,Si,DIGI - Supply Chain,Si,Recommend,Highly Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,2,,6.0,,,No,En curso
653,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N654,A654,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
654,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N655,A655,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,5.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
655,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N656,A656,M,,Otros ,Ing. Ambiental,Ing. Ambiental,Otras Ingenierías,4.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
656,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N657,A657,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
657,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N658,A658,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,7.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
658,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N659,A659,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,10.0,10.0,,,,,,,,,,, ,,,,,,No,Egresado
659,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N660,A660,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,5.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
660,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N661,A661,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,5.0,10.0,,Si,Si,DIGI - Supply Chain,Si,Do Not Recommend,Highly Recommend,Do Not Recommend,Recommend,Recommend, ,,,,,,No,En curso
661,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N662,A662,F,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,6.0,10.0,,Si,Si,Calidad - Operaciones ,Si,Recommend,Highly Recommend,Do Not Recommend,Recommend,Do Not Recommend,2,5,,3.0,1.0,Si,Si,En curso
662,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N663,A663,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,6.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
663,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N664,A664,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,7.0,10.0,,Si,Si,DIGI - Supply Chain,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend,Do Not Recommend, ,,,,,,No,En curso
664,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N665,A665,M,,Otros ,Ing. Química,Ing. Química,Ingenierías Target,8.0,10.0,,Si,Si,Calidad - Operaciones ,,Do Not Recommend,Do Not Recommend,Do Not Recommend,Recommend,Recommend, ,,,,,,No,En curso
665,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N666,A666,M,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,4.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
666,25/03/21,PEA 20-21,2021,Enero-Junio,México,Masiva,Eventos de Reclutamiento,120210325,Evento 18,UL,,120210325,@,@,N667,A667,F,,Otros ,Ing. Industrial,Ing. Industrial,Ingenierías Target,8.0,10.0,,,,,,,,,,, ,,,,,,No,En curso
